Date, INR_per_USD ,CAD_Ind_Q,GDP_Ind_Q,GDP_Ind_per_Q_2004_2005,Inflation_Ind_M,MIBOR,LIBOR,Forieg_equit_inv_Ind_D,Forieg_Debt_inv__Ind_D,FDI_Ind_14169_M,RBI_Repo_Rate_Date,Trade_Deficit_Ind_M,Fiscal_Deficit_Ind_Y,NIFTY_PE_Ind_D,Brent_D,USDCNY_D,EURUSD_D,USDJPY_D,US_GDP_perc_Q,US_NFP_M,US_Unemp_Q,Strength_USD_D,Tourism_IND_USD_mn_Yr,Tourism_USA_USD_mn_Yr,Inflation_USA_percen_m,FEDFUNDS_USA_m,US_Net_Inter_Invest_Position_USD_mn_q,FDI_US_USD_mn_q,Discount_rate_USA_perc_m,Trade_Deficit_USA_USD_mn_m,Fiscal_Deficit_USA_per_Y
18-01-2014,NA,-1.74,5.3,4.6,8.6,NA,NA,NA,NA,-559,NA,-9454.79,4.6,NA,NA,NA,NA,NA,-0.9,174,6.67,NA,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
19-01-2014,NA,-1.74,5.3,4.6,8.6,NA,NA,NA,NA,-559,NA,-9454.79,4.6,NA,NA,NA,NA,NA,-0.9,174,6.67,NA,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
20-01-2014,61.6237,-1.74,5.3,4.6,8.6,9.18,0.2371,65.39,219,-559,NA,-9454.79,4.6,16.1943,106.35,6.0526,1.3552,104.18,-0.9,174,6.67,81.225,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
21-01-2014,61.8913,-1.74,5.3,4.6,8.6,8.8,0.2366,2.05,122.58,-559,NA,-9454.79,4.6,16.2196,106.73,6.0504,1.3561,104.3,-0.9,174,6.67,81.098,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
22-01-2014,61.825,-1.74,5.3,4.6,8.6,8.83,0.2371,46.64,-28.86,-559,NA,-9454.79,4.6,16.2842,108.27,6.0513,1.3547,104.52,-0.9,174,6.67,81.167,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
23-01-2014,61.9338,-1.74,5.3,4.6,8.6,8.72,0.2386,75.81,-107.94,-559,NA,-9454.79,4.6,16.287,107.58,6.0517,1.3696,103.26,-0.9,174,6.67,80.438,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
24-01-2014,62.685,-1.74,5.3,4.6,8.6,8.8,0.23535,-31.45,-97.05,-559,NA,-9454.79,4.6,16.0845,107.88,6.0484,1.3678,102.31,-0.9,174,6.67,80.458,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
25-01-2014,NA,-1.74,5.3,4.6,8.6,NA,NA,NA,NA,-559,NA,-9454.79,4.6,NA,NA,NA,NA,NA,-0.9,174,6.67,NA,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
26-01-2014,NA,-1.74,5.3,4.6,8.6,NA,NA,NA,NA,-559,NA,-9454.79,4.6,NA,NA,NA,NA,NA,-0.9,174,6.67,NA,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
27-01-2014,63.1012,-1.74,5.3,4.6,8.6,8.76,0.2361,-208.03,-667.99,-559,NA,-9454.79,4.6,15.7486,106.69,6.048,1.3673,102.55,-0.9,174,6.67,80.524,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
28-01-2014,62.515,-1.74,5.3,4.6,8.6,8.79,0.2361,-212.62,-133.01,-559,8,-9454.79,4.6,15.7239,107.41,6.0508,1.3671,102.94,-0.9,174,6.67,80.568,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
29-01-2014,62.4075,-1.74,5.3,4.6,8.6,8.88,0.2356,42.65,54.79,-559,NA,-9454.79,4.6,15.7085,107.85,6.0558,1.3663,102.29,-0.9,174,6.67,80.505,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
30-01-2014,62.575,-1.74,5.3,4.6,8.6,8.91,0.2376,-29.4,-146.26,-559,NA,-9454.79,4.6,15.589,107.95,6.0598,1.3555,102.72,-0.9,174,6.67,81.085,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
31-01-2014,62.6575,-1.74,5.3,4.6,8.6,8.93,0.2366,-93.09,-33.75,-559,NA,-9454.79,4.6,15.6296,106.4,NA,1.3486,102.04,-0.9,174,6.67,81.311,20756,235990,1.578947,0.07,-5439735,3305321,0.75,-38976,-2.78
01-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
02-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
03-02-2014,62.575,-1.74,5.3,4.6,7.88,8.98,0.2356,-133.24,-207.9,-666,NA,-8308.94,4.6,15.4045,106.04,NA,1.3525,100.98,-0.9,182,6.67,81.009,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
04-02-2014,62.535,-1.74,5.3,4.6,7.88,8.9,0.23645,-52.5,-86.59,-666,NA,-8308.94,4.6,15.4022,105.78,NA,1.3519,101.64,-0.9,182,6.67,81.121,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
05-02-2014,62.58,-1.74,5.3,4.6,7.88,8.86,0.23635,12.86,-136.63,-666,NA,-8308.94,4.6,15.4574,106.25,NA,1.3533,101.45,-0.9,182,6.67,81.036,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
06-02-2014,62.3875,-1.74,5.3,4.6,7.88,8.88,0.23685,-0.37,173.03,-666,NA,-8308.94,4.6,15.493,107.19,NA,1.359,102.11,-0.9,182,6.67,80.906,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
07-02-2014,62.29,-1.74,5.3,4.6,7.88,9.04,0.23385,-40.67,323.89,-666,NA,-8308.94,4.6,15.5621,109.57,6.0634,1.3635,102.3,-0.9,182,6.67,80.691,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
08-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
09-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
10-02-2014,62.4375,-1.74,5.3,4.6,7.88,9.13,0.23385,-70.38,172.27,-666,NA,-8308.94,4.6,15.5339,108.63,6.06,1.3646,102.26,-0.9,182,6.67,80.642,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
11-02-2014,62.2175,-1.74,5.3,4.6,7.88,9.18,0.2366,-31.92,175.76,-666,NA,-8308.94,4.6,15.5576,108.68,6.0609,1.3638,102.63,-0.9,182,6.67,80.638,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
12-02-2014,62.105,-1.74,5.3,4.6,7.88,9.16,0.2361,25.28,595.02,-666,NA,-8308.94,4.6,15.6123,108.79,6.0619,1.3593,102.53,-0.9,182,6.67,80.679,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
13-02-2014,62.44,-1.74,5.3,4.6,7.88,9.26,0.23585,62.44,211.5,-666,NA,-8308.94,4.6,15.3996,108.73,6.0636,1.3681,102.17,-0.9,182,6.67,80.323,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
14-02-2014,61.93,-1.74,5.3,4.6,7.88,9.31,0.23585,3.25,211.74,-666,NA,-8308.94,4.6,15.5208,109.08,6.0684,1.3693,101.8,-0.9,182,6.67,80.136,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
15-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
16-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
17-02-2014,61.8587,-1.74,5.3,4.6,7.88,9.36,0.2351,83.9,157.61,-666,NA,-8308.94,4.6,15.5205,109.18,6.0638,1.3707,101.92,-0.9,182,6.67,80.136,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
18-02-2014,62.22,-1.74,5.3,4.6,7.88,9.32,0.23455,113.41,152.36,-666,NA,-8308.94,4.6,15.658,110.46,6.0675,1.3759,102.36,-0.9,182,6.67,80.008,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
19-02-2014,NA,-1.74,5.3,4.6,7.88,NA,0.2336,NA,NA,-666,NA,-8308.94,4.6,15.7236,110.47,6.0766,1.3733,102.31,-0.9,182,6.67,80.144,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
20-02-2014,62.23,-1.74,5.3,4.6,7.88,9.23,0.2356,35.14,60.59,-666,NA,-8308.94,4.6,15.5669,110.3,6.0842,1.3719,102.28,-0.9,182,6.67,80.286,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
21-02-2014,62.13,-1.74,5.3,4.6,7.88,9.28,0.23485,98.82,-2.75,-666,NA,-8308.94,4.6,15.7305,109.85,6.0915,1.3746,102.51,-0.9,182,6.67,80.237,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
22-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
23-02-2014,NA,-1.74,5.3,4.6,7.88,NA,NA,NA,NA,-666,NA,-8308.94,4.6,NA,NA,NA,NA,NA,-0.9,182,6.67,NA,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
24-02-2014,62.0638,-1.74,5.3,4.6,7.88,9.27,0.23435,45.32,-66.62,-666,NA,-8308.94,4.6,15.8088,110.64,6.0978,1.3735,102.51,-0.9,182,6.67,80.199,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
25-02-2014,61.9575,-1.74,5.3,4.6,7.88,9.29,0.2336,79.25,-253.57,-666,NA,-8308.94,4.6,15.8444,109.51,6.1245,1.3745,102.24,-0.9,182,6.67,80.137,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
26-02-2014,61.985,-1.74,5.3,4.6,7.88,9.29,0.2333,91.44,379.12,-666,NA,-8308.94,4.6,15.9435,109.52,6.1239,1.3687,102.38,-0.9,182,6.67,80.429,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
27-02-2014,NA,-1.74,5.3,4.6,7.88,NA,0.2361,NA,NA,-666,NA,-8308.94,4.6,NA,108.96,6.1286,1.371,102.13,-0.9,182,6.67,80.285,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
28-02-2014,61.7575,-1.74,5.3,4.6,7.88,9.32,0.23565,97.92,696.47,-666,NA,-8308.94,4.6,16.041,109.07,6.1427,1.3802,101.8,-0.9,182,6.67,79.691,20756,235990,1.126349,0.07,-5439735,3305321,0.75,-41794,-2.78
01-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
02-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
03-03-2014,62.0425,-1.74,5.3,4.6,8.25,9.43,0.23565,32.83,167.59,2133,NA,-10953.42,4.6,15.8991,111.2,6.146,1.3735,101.45,-0.9,261,6.67,80.077,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
04-03-2014,61.8562,-1.74,5.3,4.6,8.25,9.49,0.23535,31.23,108.1,2133,NA,-10953.42,4.6,16.0946,109.3,6.143,1.3743,102.21,-0.9,261,6.67,80.168,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
05-03-2014,61.7562,-1.74,5.3,4.6,8.25,9.53,0.2344,124.64,36.47,2133,NA,-10953.42,4.6,16.1731,107.76,6.1286,1.3733,102.3,-0.9,261,6.67,80.109,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
06-03-2014,61.115,-1.74,5.3,4.6,8.25,9.69,0.2351,211.95,669.08,2133,NA,-10953.42,4.6,16.3584,108.1,6.1187,1.3861,103.07,-0.9,261,6.67,79.663,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
07-03-2014,61.0875,-1.74,5.3,4.6,8.25,9.95,0.23565,438.25,258.93,2133,NA,-10953.42,4.6,16.6791,109,6.1285,1.3875,103.28,-0.9,261,6.67,79.719,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
08-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
09-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
10-03-2014,60.8425,-1.74,5.3,4.6,8.25,9.85,0.23435,-611.66,4.33,2133,NA,-10953.42,4.6,16.7091,108.08,6.1392,1.3877,103.27,-0.9,261,6.67,79.768,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
11-03-2014,60.9538,-1.74,5.3,4.6,8.25,10.05,0.2333,250.3,141.9,2133,NA,-10953.42,4.6,16.6443,108.55,6.1402,1.386,103.02,-0.9,261,6.67,79.736,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
12-03-2014,61.22,-1.74,5.3,4.6,8.25,9.98,0.2341,148.56,6.13,2133,NA,-10953.42,4.6,16.6571,108.02,6.1457,1.3903,102.76,-0.9,261,6.67,79.608,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
13-03-2014,61.18,-1.74,5.3,4.6,8.25,9.77,0.23335,104.34,209.58,2133,NA,-10953.42,4.6,16.5963,107.39,6.137,1.3868,101.84,-0.9,261,6.67,79.62,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
14-03-2014,61.19,-1.74,5.3,4.6,8.25,9.45,0.23485,228.21,182.39,2133,NA,-10953.42,4.6,16.6247,108.57,6.15,1.3914,101.36,-0.9,261,6.67,79.446,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
15-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
16-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
17-03-2014,NA,-1.74,5.3,4.6,8.25,NA,0.23445,NA,NA,2133,NA,-10953.42,4.6,NA,106.24,6.1775,1.3922,101.77,-0.9,261,6.67,79.385,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
18-03-2014,61.205,-1.74,5.3,4.6,8.25,9.57,0.23485,205.89,-158.03,2133,NA,-10953.42,4.6,16.6565,106.79,6.195,1.3934,101.44,-0.9,261,6.67,79.414,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
19-03-2014,60.955,-1.74,5.3,4.6,8.25,9.43,0.23385,183.44,14.93,2133,NA,-10953.42,4.6,16.6895,105.85,6.1942,1.3833,102.32,-0.9,261,6.67,79.995,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
20-03-2014,61.3325,-1.74,5.3,4.6,8.25,9.18,0.2336,122.63,-257.58,2133,NA,-10953.42,4.6,16.5847,106.45,6.2286,1.3779,102.39,-0.9,261,6.67,80.192,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
21-03-2014,60.925,-1.74,5.3,4.6,8.25,9.05,0.23285,701.17,-76.56,2133,NA,-10953.42,4.6,16.6106,106.92,6.225,1.3794,102.25,-0.9,261,6.67,80.105,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
22-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,16.6149,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
23-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
24-03-2014,60.7875,-1.74,5.3,4.6,8.25,8.94,0.2351,265.12,-176.76,2133,NA,-10953.42,4.6,16.8416,106.81,6.1888,1.3839,102.24,-0.9,261,6.67,79.934,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
25-03-2014,60.48,-1.74,5.3,4.6,8.25,9.06,0.23435,215.5,134.36,2133,NA,-10953.42,4.6,16.8575,106.99,6.2002,1.3826,102.26,-0.9,261,6.67,79.944,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
26-03-2014,60.165,-1.74,5.3,4.6,8.25,8.95,0.23335,171.04,-266.12,2133,NA,-10953.42,4.6,16.8873,107.03,6.2089,1.3781,102.04,-0.9,261,6.67,80.032,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
27-03-2014,60.3175,-1.74,5.3,4.6,8.25,8.83,0.2336,375.44,182.72,2133,NA,-10953.42,4.6,16.9906,107.83,6.2143,1.374,102.18,-0.9,261,6.67,80.111,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
28-03-2014,59.89,-1.74,5.3,4.6,8.25,8.88,0.23335,479.57,401.48,2133,NA,-10953.42,4.6,17.0645,108.07,6.2128,1.3752,102.83,-0.9,261,6.67,80.176,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
29-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
30-03-2014,NA,-1.74,5.3,4.6,8.25,NA,NA,NA,NA,2133,NA,-10953.42,4.6,NA,NA,NA,NA,NA,-0.9,261,6.67,NA,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
31-03-2014,NA,-1.74,5.3,4.6,8.25,NA,0.2306,NA,NA,2133,NA,-10953.42,4.6,16.4484,107.76,6.2168,1.3769,103.23,-0.9,261,6.67,80.1,20756,235990,1.512203,0.08,-5439735,3305321,0.75,-41717,-2.78
01-04-2014,NA,-0.95,7.9,5.7,8.48,NA,0.2281,NA,NA,1981,8,-9763.3,4.6,16.4898,105.62,6.2068,1.3793,103.65,4.6,311,6.23,80.094,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
02-04-2014,59.8975,-0.95,7.9,5.7,8.48,9.35,0.2301,187.18,-164.24,1981,NA,-9763.3,4.6,16.567,104.79,6.2055,1.3767,103.88,4.6,311,6.23,80.215,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
03-04-2014,60.175,-0.95,7.9,5.7,8.48,8.99,0.23035,148.61,-195.5,1981,NA,-9763.3,4.6,16.5267,106.15,6.2115,1.372,103.93,4.6,311,6.23,80.475,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
04-04-2014,60.085,-0.95,7.9,5.7,8.48,8.83,0.2296,41.48,35.09,1981,NA,-9763.3,4.6,16.4243,106.72,6.2123,1.3705,103.29,4.6,311,6.23,80.423,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
05-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
06-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
07-04-2014,60.125,-0.95,7.9,5.7,8.48,8.78,0.22935,123.48,-223.96,1981,NA,-9763.3,4.6,16.426,105.82,NA,1.3742,103.1,4.6,311,6.23,80.232,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
08-04-2014,NA,-0.95,7.9,5.7,8.48,NA,0.2273,NA,NA,1981,NA,-9763.3,4.6,NA,107.67,6.1967,1.3797,101.81,4.6,311,6.23,79.752,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
09-04-2014,60.135,-0.95,7.9,5.7,8.48,8.8,0.22755,176.32,-58.58,1981,NA,-9763.3,4.6,16.6741,107.98,6.2,1.3855,102,4.6,311,6.23,79.484,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
10-04-2014,60.07,-0.95,7.9,5.7,8.48,8.78,0.22705,68.29,-138.87,1981,NA,-9763.3,4.6,16.6746,107.46,6.2125,1.3886,101.53,4.6,311,6.23,79.383,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
11-04-2014,60.1763,-0.95,7.9,5.7,8.48,8.79,0.22645,-68.81,-232.01,1981,NA,-9763.3,4.6,16.6253,107.33,6.2106,1.3885,101.62,4.6,311,6.23,79.452,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
12-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
13-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
14-04-2014,NA,-0.95,7.9,5.7,8.48,NA,0.22865,NA,NA,1981,NA,-9763.3,4.6,NA,109.07,6.2177,1.3821,101.85,4.6,311,6.23,79.729,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
15-04-2014,60.2325,-0.95,7.9,5.7,8.48,8.79,0.22635,-15.35,-90,1981,NA,-9763.3,4.6,16.52,108.74,6.221,1.3815,101.92,4.6,311,6.23,79.803,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
16-04-2014,60.39,-0.95,7.9,5.7,8.48,8.76,0.22785,-10.36,-46.6,1981,NA,-9763.3,4.6,16.3781,109.6,6.222,1.3816,102.23,4.6,311,6.23,79.803,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
17-04-2014,60.2912,-0.95,7.9,5.7,8.48,8.72,0.22585,67.58,47.42,1981,NA,-9763.3,4.6,16.6336,109.53,6.2187,1.3814,102.39,4.6,311,6.23,79.828,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
18-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,6.2243,1.3813,102.43,4.6,311,6.23,79.847,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
19-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
20-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
21-04-2014,60.5925,-0.95,7.9,5.7,8.48,8.68,NA,36.86,-122.63,1981,NA,-9763.3,4.6,16.7274,109.95,6.2273,1.3793,102.62,4.6,311,6.23,79.945,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
22-04-2014,60.7675,-0.95,7.9,5.7,8.48,8.66,0.2286,30.8,-314.94,1981,NA,-9763.3,4.6,16.7218,109.27,6.237,1.3805,102.62,4.6,311,6.23,79.905,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
23-04-2014,61.085,-0.95,7.9,5.7,8.48,8.64,0.22875,137.65,-37.51,1981,NA,-9763.3,4.6,16.7842,109.11,6.238,1.3817,102.54,4.6,311,6.23,79.855,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
24-04-2014,NA,-0.95,7.9,5.7,8.48,NA,0.22785,NA,NA,1981,NA,-9763.3,4.6,NA,110.33,6.2504,1.3831,102.32,4.6,311,6.23,79.799,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
25-04-2014,60.625,-0.95,7.9,5.7,8.48,8.62,0.2266,42.08,-354.87,1981,NA,-9763.3,4.6,16.6418,109.58,6.2529,1.3834,102.16,4.6,311,6.23,79.749,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
26-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
27-04-2014,NA,-0.95,7.9,5.7,8.48,NA,NA,NA,NA,1981,NA,-9763.3,4.6,NA,NA,NA,NA,NA,4.6,311,6.23,NA,20756,235990,1.952858,0.09,-5434684,3384641,0.75,-44421,-2.78
